label,dual_count,dual_word	
ai,9,الحاسمتين	
ai,4,بالتعقيدين	
ai,4,والملتحقين	
ai,3,خريجين	
ai,2,بمضامين	
ai,15,والمستقبلين	
ai,15,المرسلين	
ai,15,المستقبلين	
ai,8,كالمُنخرطين	
ai,1,مجان	
ai,3,الانطوائيين	
ai,3,لرولان	
ai,1,البيرين	
ai,2,والفاتحين	
ai,3,والحسين	
ai,12,وميادين	
ai,12,مغفلين	
ai,12,لاستبيان	
ai,4,والهذيان	
ai,4,بزيدان	
ai,3,جديرين	
ai,6,العروضيّين	
ai,3,بالهجين	
ai,7,للهجين	
ai,5,بالعصيان	
ai,6,الشهيرين	
ai,6,سنستعين	
ai,6,والمنكرين	
ai,6,المثبتين	
ai,3,القصاصين	
ai,6,يعاين	
ai,3,المفسّرين	
ai,4,مكين	
ai,3,ضربين	
ai,3,ويعتمدان	
ai,2,ظلامتين	
ai,3,لعزالدين	
ai,6,المحوريتين	
ai,4,والأفانين	
ai,5,بالمنافسين	
ai,3,الممزوجين	
ai,2,الثعبان	
ai,1,الحرفين	
ai,4,اللغويان	
ai,7,الغربيان	
ai,5,مُبرزين	
ai,6,مُستعرضين	
ai,1,ماهرين	
ai,5,جزءين	
ai,1,والإمكان	
ai,5,الماديين	
ai,3,الأخرين	
ai,6,كترجمان	
ai,4,للأخرين	
ai,3,صينيين	
ai,3,مجمّعين	
ai,4,مؤيدين	
ai,6,يحوّلان	
ai,6,متوسطين	
ai,2,إيوان	
ai,1,وثلاثين	
ai,4,والمعلقين	
ai,13,والمُحللين	
ai,13,للمُصنّعين	
ai,5,المستشفيين	
ai,3,المنومين	
ai,8,بالميزان	
ai,9,مطبقين	
ai,8,ولتامين	
ai,4,والمشرّعين	
ai,5,المقترضين	
ai,2,خدمتين	
ai,6,يقعان	
ai,7,قانونيتين	
ai,7,صياغتين	
ai,5,تساعدان	
ai,3,للإسكان	
ai,5,المرؤوسين	
ai,6,بالمسؤولين	
ai,8,الفائدتين	
ai,8,ومدين	
ai,3,تعدين	
ai,6,فرعين	
ai,14,المقتنين	
ai,2,بفقرتين	
ai,9,المسؤوليتين	
ai,6,يضيفان	
ai,6,آخذين	
ai,3,كالقوانين	
ai,2,للمضرورين	
ai,13,والنقصان	
ai,7,ينقلان	
ai,4,فيتعين	
ai,11,يرفعان	
ai,5,وشاهدين	
ai,6,المرتبطين	
ai,8,المستجوبين	
ai,3,رهين	
ai,2,الدائمين	
ai,3,الجيدين	
ai,1,والمسجلين	
ai,2,مازفران	
ai,11,للمصممين	
ai,9,وواعيين	
ai,9,مطلعين	
ai,9,ومبدعين	
ai,6,يسيران	
ai,6,الأكاديميتين	
ai,6,المنصتين	
ai,4,القاطنين	
ai,10,بالصين	
ai,9,المحاسبيين	
ai,8,المجموعتان	
ai,8,الدورين	
ai,8,والمتمدرسين	
ai,5,والقادمين	
ai,5,الفرعيين	
ai,4,بالمستخدمين	
ai,4,سائدين	
ai,5,والاتزان	
ai,2,الاديان	
ai,8,الاعلان	
ai,2,والدبلوماسيين	
ai,9,ويعانين	
ai,7,تعانين	
ai,7,للمقياسين	
ai,5,دافعين	
ai,5,دافعان	
ai,1,للمحبوسين	
ai,4,المتنقلين	
ai,8,مبدئين	
ai,1,للمعتدين	
ai,2,بتثمين	
ai,3,يصارعان	
ai,3,بزوجين	
ai,3,كالحرمان	
ai,7,المُساهمين	
ai,3,المانعين	
ai,4,والولدان	
ai,4,بالائتمان	
ai,4,الملتحقين	
ai,4,آملين	
ai,3,التشريعَين	
ai,11,والمطورين	
ai,11,المبادرين	
ai,4,ضخمين	
ai,2,ببرنامجين	
ai,1,نادرين	
ai,5,مثالين	
ai,3,الجزائريتين	
ai,4,بأثمان	
ai,9,طهران	
ai,1,للمبيضين	
ai,7,تساؤلين	
ai,2,للمنتفعين	
ai,4,بالمرسومين	
ai,7,للجانبين	
ai,6,لجانبين	
ai,13,الأساسين	
ai,7,والبريطانيين	
ai,5,تؤكدان	
ai,6,المستدامين	
ai,5,أصليين	
ai,5,المعتبرين	
ai,6,اللِّعان	
ai,9,والبطلان	
ai,2,معربين	
ai,2,والمتمردين	
ai,2,المتمردين	
ai,2,بالعدوان	
ai,1,عدوان	
ai,4,وتشكلان	
ai,4,الوسيلتان	
ai,12,الجزائيين	
ai,5,السامين	
ai,7,قضيتين	
ai,1,نابعين	
ai,9,للمخالفين	
ai,4,القانونيان	
ai,4,الإطاران	
ai,4,وقانونيين	
ai,4,المبدئان	
ai,4,واقتصاديين	
ai,7,مذهبين	
ai,4,والائتمانيين	
ai,12,يؤكدان	
ai,12,الدستورين	
ai,3,والمتعاقدين	
ai,6,والفلسطينيين	
ai,3,محتملين	
ai,3,كركنين	
ai,2,المُحدِّثين	
ai,2,للمُحدِّثين	
ai,3,للمحدِّثين	
ai,3,بالمحدِّثين	
ai,7,المحلفين	
ai,7,للمحامين	
ai,3,والممولين	
ai,5,بالتباين	
ai,2,المُستخدمين	
ai,5,المعينين	
ai,10,المنتخبين	
ai,5,والمستوردين	
ai,7,النظامتين	
ai,2,الاختصاصين	
ai,2,الزراعيين	
ai,2,كمهاجرين	
ai,5,المهمتين	
ai,6,دستوريين	
ai,5,للمفاوضين	
ai,8,الخاطفين	
ai,8,للخاطفين	
ai,3,الجنائيين	
ai,3,يسعين	
ai,6,المحافظين	
ai,4,الالتزامين	
ai,5,التزامين	
ai,10,نشطين	
ai,9,نقطتين	
ai,5,مصارعين	
ai,5,والمشتركين	
ai,11,المصارعين	
ai,11,للمصارعين	
ai,9,والأرشيفيين	
ai,9,المذنبين	
ai,3,والمكتبين	
ai,5,ومديرين	
ai,7,مهاجرين	
ai,4,بالحنين	
ai,2,للحنين	
ai,9,متناقضتين	
ai,3,للسنين	
ai,4,أساسيَين	
ai,4,كمحركَين	
ai,5,الحدين	
ai,8,تُشكّلان	
ai,8,رئيسيّتين	
ai,8,اقتصاديّتين	
ai,2,كوزلين	
ai,6,لشيبان	
ai,4,والسودانيين	
ai,7,الليبيين	
ai,7,والتشاديين	
ai,2,العازفين	
ai,5,الأفريقيين	
ai,7,القدمين	
ai,5,للمحاربين	
ai,5,المطالبين	
ai,11,ساعتين	
ai,8,تياران	
ai,1,لأزمان	
ai,1,والستين	
ai,3,للزيبان	
ai,4,إبّان	
ai,4,الميدانيين	
ai,7,ناقلين	
ai,7,متجاوزين	
ai,7,عابرين	
ai,7,ثقافيين	
ai,14,وللعاملين	
ai,1,الترجمان	
ai,9,مديرين	
ai,6,ومزارعين	
ai,7,الدينين	
ai,6,مبرزين	
ai,6,باليسوعيين	
ai,12,والمرؤوسين	
ai,6,والمبدعين	
ai,6,المصممين	
ai,11,المقرضين	
ai,11,والمقترضين	
ai,9,والمقرضين	
ai,4,المُتهمين	
ai,4,للمُتهمين	
ai,3,لسريان	
ai,4,للسياسيين	
ai,2,الاتفاقيتين	
ai,9,متشابكين	
ai,5,وأكاديميين	
ai,3,يعيدان	
ai,4,ومستخدمين	
ai,5,يتداخلان	
ai,8,للأستاذين	
ai,3,متلازمتان	
ai,4,المفاهيمين	
ai,2,ينتمين	
ai,5,للمتعاطين	
ai,2,للأخصائيين	
ai,5,مُختصين	
ai,5,المُختصين	
ai,7,الساعين	
ai,3,شهيرتين	
ai,3,مقولتين	
ai,8,العنوانان	
ai,3,كمعوقين	
ai,5,المتكررين	
ai,6,العائدين	
ai,3,يُبدين	
ai,4,مدينتين	
ai,7,ونفسيين	
ai,7,وأخصائيين	
ai,8,الحيويين	
ai,7,معماريين	
ai,7,مهندسين	
ai,3,والتكنولوجيين	
ai,8,كمدمنين	
ai,7,بالذين	
ai,8,الشقيقين	
ai,1,والطغيان	
ai,4,للمتورطين	
ai,5,للمصنعين	
ai,3,لوسيان	
ai,7,وأوزان	
ai,5,والرنين	
ai,9,مستعربين	
ai,8,أوزان	
ai,8,بالرنين	
ai,4,بيئيين	
ai,5,الدستوريين	
ai,1,المجتهدين	
ai,3,والامتيازيين	
ai,2,والمخترعين	
ai,8,وناشطين	
ai,2,بالبراهين	
ai,5,محامين	
ai,3,هامين	
ai,4,بالولدان	
ai,5,الواعدين	
ai,7,النخبويين	
ai,5,شرعيين	
ai,4,منفصلين	
ai,4,كيانين	
ai,3,مُهملين	
ai,1,الرستميين	
ai,3,الجزائريَين	
ai,5,ومتحدثين	
ai,5,بالسنين	
ai,6,الفتيان	
ai,7,المقولتين	
ai,8,ومتداخلتين	
ai,8,متمايزتين	
ai,3,توزان	
ai,2,الشعبيين	
ai,8,لرومان	
ai,4,والسكّان	
ai,3,بالعالمين	
ai,4,والمحررين	
ai,5,يتشابهان	
ai,14,مشكلين	
ai,4,لتلمسان	
ai,4,المعتقلين	
ai,7,للمذهبين	
ai,3,يستندان	
ai,4,العامريين	
ai,1,للشاعرين	
ai,4,الشعرين	
ai,1,لروايتين	
ai,12,تعكسان	
ai,12,الرئيسيتين	
ai,12,يمنيتين	
ai,8,وتقدمان	
ai,8,تسهمان	
ai,6,للنموذجين	
ai,5,الخطابين	
ai,7,للمصطلحين	
ai,7,لمصطلحين	
ai,7,المعلِّمين	
ai,7,الاقتصاديتين	
ai,5,مرتفعين	
ai,8,التنظيميين	
ai,3,ومشرفين	
ai,9,عاليين	
ai,11,المستهدفتين	
ai,4,والفزان	
ai,10,بموازين	
ai,11,ممرضين	
ai,4,بالمدققين	
ai,4,للمغتربين	
ai,4,بعُمان	
ai,6,مندفعين	
ai,4,الرسميين	
ai,3,السنوسيين	
ai,3,للليبيين	
ai,5,تنفيذين	
ai,4,بالمستثمرين	
ai,7,تنفيذيين	
ai,7,السليمين	
ai,6,والمحددين	
ai,2,الميكانيكيين	
ai,4,وتمارين	
ai,8,باللاعبين	
ai,3,بالاقتصادين	
ai,7,المتدربين	
ai,10,بالاعلان	
ai,6,تمرين	
ai,6,والمذيعين	
ai,8,التجريبيتين	
ai,4,تمتلكان	
ai,8,العاملان	
ai,6,المسئولين	
ai,3,الساحتين	
ai,5,والتدخين	
ai,7,المصنفين	
ai,10,قياسيان	
ai,10,استبيانان	
ai,4,للميدان	
ai,6,والميدان	
ai,4,صحيين	
ai,4,الأنتربولوجيين	
ai,3,والوافدين	
ai,2,كأنموذجين	
ai,7,التثمين	
ai,4,عريضين	
ai,6,للمدرستين	
ai,9,يتعايشان	
ai,10,للتدين	
ai,6,المتلقيين	
ai,6,للمتلقيين	
ai,5,بالأديان	
ai,3,والروائيين	
ai,10,للمكتبتين	
ai,2,مدلولين	
ai,4,الجدليين	
ai,3,ارتقين	
ai,1,بالمسيحيين	
human,4,لبيان	
human,4,بين	
human,1,لتحسين	
human,2,كان	
human,3,تحسين	
human,3,المواطنين	
human,3,الأخيرتين	
human,3,السنتين	
human,3,تبين	
human,6,والأمان	
human,6,استبيان	
human,6,التابعين	
human,6,الاستبيان	
human,2,ضمان	
human,2,وتحسين	
human,9,الفائدتين	
human,9,بمدين	
human,9,والمدين	
human,9,وبين	
human,9,وبيان	
human,9,بيان	
human,3,المستهلكين	
human,1,لضمان	
human,2,القوانين	
human,7,التامين	
human,7,تامين	
human,7,فرعين	
human,7,الإنسان	
human,7,الصلة،وبيان	
human,5,فان	
human,5,يبين	
human,5,حين	
human,1,بتكوين	
human,3,بعين	
human,1,قسمين	
human,2,العشرين	
human,3,عنوان	
human,4,الماضيين	
human,4,العقدين	
human,5,الاتفاقيتين	
human,5,هاتين	
human,7,تكوين	
human,3,اثنين	
human,3,لمحورين	
human,3,تبيان	
human,14,سريان	
human,14,المستثمرين	
human,14,والمهملين	
human,14,البائعين	
human,14,للفلاحين	
human,14,الفلاحين	
human,14,بعنوان	
human,14,الموثقين	
human,14,الجزائريين	
human,14,للمنتجين	
human,17,الضمان	
human,17,مقتنين	
human,17,وضمان	
human,17,بالتأمين	
human,17,التأمين	
human,17,بالضمان	
human,17,والمكلفين	
human,17,القائمين	
human,17,تأمين	
human,3,خاضعين	
human,3,معنويين	
human,3,طبيعيين	
human,2,فقدان	
human,6,الإعلان	
human,6,قادرين	
human,6,أركان	
human,9,الأحيان	
human,9,قوانين	
human,4,اللازمين	
human,4,شرطين	
human,4,أمرين	
human,3,فقرتين	
human,10,المسؤوليتين	
human,10,المنتجين	
human,10,الطرفين	
human,10,الاقتصاديين	
human,10,الأعوان	
human,3,المشروعين	
human,3,هذين	
human,3,يتعين	
human,5,وكان	
human,3,المضرورين	
human,3,سنيين	
human,3,المهنيين	
human,6,حرمان	
human,6,ثلاثين	
human,6,والزوجين	
human,2,بطلان	
human,9,البلدان	
human,9,المتأخرين	
human,9,فكان	
human,8,الزوجين	
human,8,الزوجان	
human,6,تضمين	
human,6,بالإنسان	
human,5,ويتعين	
human,17,حكمين	
human,17,شهرين	
human,17,الحكمين	
human,17,يعين	
human,17,تعيين	
human,17,جوان	
human,5,يدركان	
human,5,فالزوجان	
human,4,مختصين	
human,4,المعلمين	
human,6,معاقين	
human,6,بوهران	
human,6,المصابين	
human,6,متواجدين	
human,6,والوالدين	
human,3,لهرتمان	
human,3,المفقودين	
human,3,المعتقلين	
human,6,الذين	
human,6,المعتدين	
human,6,البين	
human,7,المحاسبين	
human,7,التباين	
human,7,كمحاسبين	
human,7,والمؤهلين	
human,7,العاملين	
human,1,للمستثمرين	
human,3,الموظفين	
human,3,معتمدين	
human,4,التحسين	
human,4,المتغيرين	
human,6,للمستهلكين	
human,6,المستجوبين	
human,6,المهتمين	
human,6,المستخدمين	
human,5,والمستثمرين	
human,5,المتعاملين	
human,5,والمسؤولين	
human,5,المفكرين	
human,4,نوعين	
human,3,للعاملين	
human,3,للعـاملين	
human,2,منطلقين	
human,7,للتأمين	
human,4,الائتمان	
human,3,الباحثين	
human,2,المسنين	
human,1,فنان	
human,1,بالموردين	
human,4,المتدخلين	
human,4,المحللين	
human,5,عين	
human,5,المباشرين	
human,5,المستفيدين	
human,2,السكان	
human,2,السياحيين	
human,2,للسكان	
human,1,عاليتين	
human,3,لتكوين	
human,3,تمكين	
human,4,جزئين	
human,4,الميدان	
human,1,المسجلين	
human,2,لان	
human,4,معين	
human,4,المكان	
human,4,مكان	
human,3,باستبيان	
human,3,المدربين	
human,8,معروضين	
human,8,بالإعلان	
human,8,الميادين	
human,8,المحدثين	
human,2,الباحثان	
human,2,فلسطين	
human,1,أين	
human,2,المنخرطين	
human,2,مازفران	
human,15,والأكاديميين	
human,15,السودان	
human,3,مشكلتين	
human,3,الاوربيين	
human,3,الأوربيين	
human,2,للمضامين	
human,7,يتجهان	
human,7,مترابطين	
human,7,منفصلين	
human,7,موضوعين	
human,7,الجامعيين	
human,3,تلمسان	
human,9,تباين	
human,9,واليابان	
human,9,بالصين	
human,3,الإداريين	
human,3,المراهقين	
human,3,مجموعتين	
human,3,وتلقين	
human,8,المضامين	
human,8,الحسبان	
human,8,مضامين	
human,4,التوجهين	
human,4,هاذين	
human,4,رهان	
human,2,للمتعلمين	
human,2,المتعلّمين	
human,1,المجرمين	
human,6,والتكوين	
human,6,السكـان	
human,6,لسكـان	
human,6,المحليين	
human,3,الإرهابيين	
human,5,التكوين	
human,5,المتربصين	
human,1,بتبيان	
human,2,تبيين	
human,3,والمهتمين	
human,3,الكيان	
human,5,وقوانين	
human,5,عاديين	
human,5,بمواطنين	
human,5,مرتبطان	
human,1,المختصين	
human,1,المستويين	
human,3,اللاعبين	
human,3,المنخرطيين	
human,1,عينتين	
human,4,والاتزان	
human,4,الناحيتين	
human,9,الاخرين	
human,9,بقوانين	
human,9,الانسان	
human,9,الاعلان	
human,9,الدين	
human,9,الوجدان	
human,3,المتخصصين	
human,3,الدبلوماسيين	
human,5,مستندين	
human,5,إبان	
human,5,والإسكان	
human,5,لدين	
human,5,للمقياسين	
human,1,متناولين	
human,3,دافعين	
human,1,للمحبوسين	
human,3,بإمكان	
human,3,جانبين	
human,4,الدوليين	
human,4,مبحثين	
human,4,واطمئنان	
human,4,بتثمين	
human,4,وسنبين	
human,4,حدين	
human,3,يصارعان	
human,3,بالزوجين	
human,1,السلطتين	
human,6,الأمان	
human,6,المتضررين	
human,6,المتميزين	
human,11,القطاعين	
human,11,المحكمين	
human,2,بضمان	
human,6,للدائنين	
human,6,المالكين	
human,6,الدائنين	
human,5,المانعين	
human,5,اللعان	
human,1,البرلمان	
human,2,الإئتمان	
human,2,لتلقين	
human,2,الفلسطينين	
human,2,آليتين	
human,3,آملين	
human,4,العموميين	
human,6,لسلطان	
human,6,المتقاضين	
human,6,المتخاصمين	
human,3,وتبين	
human,3,تنمويين	
human,3,ببرنامجين	
human,3,الإذعان	
human,10,كإنسان	
human,4,والعاملين	
human,4,العمران	
human,4,بالعمران	
human,1,للمواطنين	
human,4,المتعاقدين	
human,2,فاعلين	
human,2,وممثلين	
human,5,بأثمان	
human,5,إيران	
human,5,البلدين	
human,5,حسين	
human,2,التمكين	
human,5,أوالدين	
human,5,سكان	
human,5,إنسان	
human,7,ميدان	
human,2,المنتفعين	
human,3,وتكوين	
human,3,الواقعتين	
human,4,المهاجرين	
human,4,الشرعيين	
human,2,سنتين	
human,2,للبطلان	
human,3,يباشران	
human,3,الوالدين	
human,6,الطرفان	
human,6,الإقتصاديين	
human,4,ببيان	
human,5,وان	
human,9,بان	
human,9,بتأمين	
human,9,لجانبين	
human,5,بالصحفيين	
human,5,الصحفيين	
human,5,بالقوانين	
human,4,الحرمان	
human,5,كمشتركين	
human,5,أصليين	
human,5,كفاعلين	
human,5,المعتبرين	
human,5,باللِّعان	
human,4,والحرمان	
human,3,للمتقاضين	
human,2,المقيمين	
human,3,وتبيان	
human,3,البطلان	
human,1,وفلسطين	
human,3,بمكان	
human,2,المتمردين	
human,4,بالعدوان	
human,4,العدوان	
human,3,أمان	
human,6,تشكلان	
human,6,الوسيلتان	
human,6,فهاتان	
human,6,الوسيلتين	
human,5,والمكان	
human,5,الزمان	
human,5,للإنسان	
human,8,المدنيين	
human,8,العسكريين	
human,8,مسألتين	
human,8,السامين	
human,8,والموظفين	
human,8,والعسكريين	
human,8,السياسيين	
human,2,الموازين	
human,7,والتقنين	
human,7,كتقنين	
human,8,مستخلصين	
human,8,مبينين	
human,8,والإنسان	
human,4,ووهان	
human,3,ايفيان	
human,7,والبطلان	
human,2,المسعفين	
human,6,المتنافسين	
human,6,اقتصاديين	
human,6,متعاملين	
human,5,ومكان	
human,5,زمان	
human,7,المكلفين	
human,3,درجتين	
human,2,للطرفين	
human,6,الغرفتين	
human,6,البرلمانيتين	
human,9,المقاولين	
human,9,احتضان	
human,9,كيان	
human,8,مسلمين	
human,8,دين	
human,8,المسلمين	
human,3,لتعيين	
human,3,متكاملان	
human,3,فهماالتزامان	
human,1,كآليتين	
human,4,والبيان	
human,4,مرحلتين	
human,1,تثمين	
human,1,الميزان	
human,1,تدوين	
human,2,للمستهدفين	
human,5,للمخاطبين	
human,1,للعيان	
human,9,اللذين	
human,9,اللاجئين	
human,9,لاجئين	
human,9,بلدان	
human,3,الحاليين	
human,9,الاطمئنان	
human,9,وللعاملين	
human,5,البيئتين	
human,5,اللاتوزان	
human,5,ارتهان	
human,2,نبين	
human,1,المسؤولين	
human,3,والقوانين	
human,5,للأرشيفيين	
human,5,المســـاجين	
human,5,المـرتكبين	
human,5,عنــوان	
human,4,والعشرين	
human,4,المكتبيين	
human,10,أذهان	
human,10,ومنتجين	
human,10,مؤشرين	
human,10,قوسين	
human,1,المكفوفين	
human,5,المتعلمين	
human,5,للمهاجرين	
human,5,وسليمان	
human,5,والطغيان	
human,5,ومضامين	
human,3,الحنين	
human,3,مدين	
human,4,جبران	
human,4,طرفين	
human,4,مطلبين	
human,4,لوسيان	
human,4,العين	
human,2,الدارسين	
human,3,حيان	
human,5,الدّارسين	
human,2,وطغيان	
human,2,إعلان	
human,2,بالبرهان	
human,5,الأندلسيين	
human,5,وحنين	
human,1,واليقين	
human,4,بنيان	
human,7,ترجمان	
human,7,الاتجاهان	
human,7,الحالتين	
human,7,ديوان	
human,10,ومتداخلتين	
human,10,متمايزتين	
human,3,العالمين	
human,10,المتلقّين	
human,1,الجانبين	
human,3,سلطان	
human,3,البيان	
human,3,الطغيان	
human,2,للمقترضين	
human,2,الإسكان	
human,7,بتضمين	
human,3,أساسيين	
human,3,موردين	
human,4,تتباين	
human,4,المنهجين	
human,4,مابين	
human,3,عمان	
human,2,استبان	
human,3,بالنموذجين	
human,3,السياستين	
human,3,التبيان	
human,1,اليونان	
human,8,للموظفين	
human,8,بتحسين	
human,5,اللجان	
human,5,لجان	
human,8,ككيان	
human,8,والفزان	
human,7,السودانيين	
human,7,العصرين	
human,7,سودان	
human,8,القرنين	
human,8,ميادين	
human,4,الفرنسيين	
human,4,القادمين	
human,4,السنوسيين	
human,1,العازفين	
human,5,برلين	
human,5,يتبين	
human,2,للبريطانيين	
human,7,كتحسين	
human,7,النيجيريين	
human,7,الميكانيكيين	
human,9,بريطانيين	
human,9,المبشرين	
human,9,للمبشرين	
human,9,المستعمرين	
human,9,وجهان	
human,4,الاستعماريتين	
human,4,الامبراطوريتين	
human,4,الأمريكيتين	
human,7,للسودان	
human,5,الفلان	
human,5,المكونين	
human,5,المستعربين	
human,7,فستان	
human,7,الشيطان	
human,7,السلطان	
human,7,اركان	
human,5,وأعيان	
human,3,لإلنسان	
human,3,ومتنوعةإلنسان	
human,3,اإلنسان	
human,1,والتباين	
human,5,يتدين	
human,5,والدين	
human,6,أحضان	
human,1,واملسـلمين	
human,6,مـكان	
human,6,األديـان	
human,6,رئيسـيين	
human,6,لسـببين	
human,2,اإلنسـان	
human,2,ألـوان	
human,4,الواحـدوالعشـرين	
human,4,كمـاان	
human,4,والعنـوان	
human,4,عنـوان	
human,3,الشـيطان	
human,3,الرحمـان	
human,3,يصبـحاإلنسـان	
human,9,الاستيطان	
human,9,والقرويين	
human,9,الحضريين	
human,9,الزراعيين	
human,9,للمستوطنين	
human,3,الفاطميين	
human,12,الكـيان	
human,12,توطين	
human,12,الفلسطينيين	
human,12,التوطين	
human,12,أربعين	
human,12,لتوطين	
human,8,الضفتين	
human,4,للقوانين	
human,5,المرابطين	
human,5,الهين	
human,5,النسيان	
human,5,والمؤرخين	
human,5,وتدوين	
human,7,تزيين	
human,7,الأنسان	
human,8,ونسيان	
human,8,العثمانيين	
human,8,الفاتحين	
human,2,الرحمان	
human,2,الصعيدين	
human,8,الإسبان	
human,8,سنان	
human,8,للموريسكيين	
human,4,الفاعلين	
human,4,التاريخيتين	
human,4,الولايتين	
human,8,المالكيين	
human,8,الميلاديين	
human,4,بالزمان	
human,4,المؤرخين	
human,4,البارزين	
human,4,ودين	
human,9,والمسلمين	
human,9,وأين	
human,9,المجاهدين	
human,9,والتمكين	
human,10,والباحثين	
human,10,الفترتين	
human,10,للجزائريين	
human,10,النموذجان	
human,10,وهذان	
human,10,محددين	
human,10,نموذجين	
human,3,وهران	
human,3,الأسبان	
human,6,الزيبان	
human,5,تاريخيتين	
human,5,ظاهرتين	
human,10,بتدوين	
human,10,تطوان	
human,10,الدولتين	
human,4,للباحثين	
human,10,المدعين	
human,10,وغاضبين	
human,10,منتقدمين	
human,10,الإيمان	
human,10,مكتفين	
human,10,للدين	
human,10,والبرهان	
human,10,بالعين	
human,10,أعين	
human,7,المسيحيين	
human,7,الرهبان	
human,7,المصريين	
human,7,محاولين	
human,7,للبلدان	
human,5,والجغرافيين	
human,5,الجغرافيين	
human,6,الاسبان	
human,6,لوهران	
human,6,للمؤّرخين	
human,3,الأصليين	
human,3,الصحراويين	
human,6,دفين	
human,2,العنوان	
human,4,النّسيان	
human,4,الذّين	
human,4,الألوان	
human,7,والحسين	
human,3,الغربيين	
human,13,الدّيانتين	
human,13,والمسيحيين	
human,13,والمُنهزمين	
human,13,المتضرّرين	
human,13,والمشرّدين	
human,16,والمفكرين	
human,16,الأديان	
human,7,للمسلمين	
human,7,المفسرين	
human,3,مفكرين	
human,6,حالتين	
human,4,للدّين	
human,4,يسيّجان	
human,4,ضابطين	
human,11,الحداثيين	
human,11,محتارين	
human,11,آخرين	
human,11,الكثيرين	
human,2,الفرسان	
human,9,بإحسان	
human,9,أجمعين	
human,4,القانونيين	
human,6,والآخرين	
human,6,الأولين	
human,17,التاليين	
human,17,المبحثين	
human,17,الصورتين	
human,17,صورتين	
human,17,كضمان	
human,17,للضمان	
human,6,أساسيتان	
human,6,دعامتان	
human,6,يعتبران	
human,6,واللذان	
human,3,القانونين	
human,3,بالإمكان	
human,1,عاملين	
human,4,العدالة،كان	
human,1,أفغانستان	
human,2,والتحسين	
human,6,والمتمدرسين	
human,1,ألان	
human,5,الجنسين	
human,3,المدرسين	
human,10,المتمدرسين	
human,10,المعرضين	
human,10,الألمانيّان	
human,10,الفيلسوفان	
human,10,الشرطين	
human,5,والإيمان	
human,5,يرسخان	
human,9,الميزانين	
human,9,وميزان	
human,9,ميزان	
human,3,الآخرين	
human,2,الأركان	
human,4,والمتحكمين	
human,4,المتمكنين	
human,3,الناجمين	
human,3,نقيضين	
human,5,كالسودان	
human,8,الأكاديميين	
human,3,العناوين	
human,11,للزوجين	
human,11,بالمنشغلين	
human,2,يتسمان	
human,4,فيتامين	
human,4,التحصين	
human,3,والاستبيان	
human,3,أساسيتين	
human,3,أداتين	
human,6,والمستضعفين	
human,6,والمقهورين	
human,6,المنفيين	
human,6,والمحتاجين	
human,6,المظلومين	
human,1,تقومان	
human,6,تلقين	
human,5,المستضعفين	
human,3,والدارسين	
human,3,المتابعين	
human,2,ومستعدين	
human,3,آلان	
human,2,مكملين	
human,2,كفرعين	
human,1,لتبين	
human,2,البنيان	
human,2,والأزمان	
human,3,الكتمان	
human,7,لقوانين	
human,7,عمران	
human,5,للوالدين	
human,2,الطوفان	
human,18,نيران	
human,18,قطبين	
human,18,المستعبدين	
human,18,والعدوان	
human,18,والاطمئنان	
human,18,اللايقين	
human,18,كونيتين	
human,18,حربين	
human,2,إدمان	
human,2,اثنان	
human,3,أزمتين	
human,6,وعشرين	
human,6,المجددين	
human,7,باحثين	
human,7,للدارسين	
human,3,معينين	
human,3,نوعان	
human,2,الحين	
human,3,الضروريين	
human,1,المتعلقين	
human,6,الراجلين	
human,6,السائقين	
human,3,وتمكين	
human,2,والأعوان	
human,9,والمصنعين	
human,9,والموردين	
human,9,والمنتجين	
human,1,والمهنيين	
human,4,لسكان	
human,7,المعين	
human,5,الوطنيين	
human,3,مبين	
human,7,والمعنيين	
human,10,إتيان	
human,5,طرفان	
human,5,ليبرمان	
human,5,اللتان	
human,5,عنصرين	
human,5,متعارضين	
human,5,حقين	
human,5,ولماكان	
human,8,اتجاهين	
human,8,ببين	
human,2,ولوكان	
human,11,المصدرين	
human,11,مرخصين	
human,11,حاملين	
human,6,مسلطين	
human,6,الآتيتين	
human,6,الهيئتين	
human,10,بالمندوبين	
human,10,بالمفاوضين	
human,10,النصين	
human,5,للأعوان	
human,5,والذين	
human,5,مدخرين	
human,5,يستهان	
human,3,البحرين	
human,6,المخالفين	
human,4,عشرين	
human,6,مستقلين	
human,6,مدرجين	
human,4,رئيسيين	
human,4,محورين	
human,2,اقتران	
human,8,مختلفين	
human,8,قضائيين	
human,8,هيكلين	
human,11,جهة،وبين	
human,5,تعين	
human,3,فالإنسان	
human,5,الثلاثين	
human,5,ربان	
human,5,بالطرفين	
human,4,المحددان	
human,2,الوارثين	
human,3,البالغين	
human,4,المسيرين	
human,4,ومعين	
human,5,ومحكومين	
human,6,بالأمان	
human,2,الديوان	
human,3,التعاقديين	
human,3,الأسلوبين	
human,5,العنان	
human,5,سرعان	
human,15,الزّوجين	
human,15,مختلفتين	
human,15,جنسيتين	
human,15,النّاتجين	
human,15,ينتميان	
human,15,ويقيمان	
human,15,يحملان	
human,15,زوجين	
human,4,المجيزين	
human,4,فتبين	
human,7,المدين	
human,3,الأوان	
human,3,قرنين	
