label,total_entities,unique_entities,diversity_ratio,entity	
ai,7,4,0.5714,الزبير	
ai,16,13,0.8125,كنَّ	
ai,6,5,0.8333,المأمون	
ai,20,13,0.65,وعباس	
ai,14,13,0.9286,بميلاد	
ai,10,6,0.6,النصارى	
ai,17,12,0.7059,بالعين	
ai,6,5,0.8333,لسعد	
ai,23,19,0.8261,ورأي	
ai,16,11,0.6875,الوكيل	
ai,14,5,0.3571,قِران	
ai,9,7,0.7778,حيٍ	
ai,9,8,0.8889,وبني	
ai,13,9,0.6923,القيروان	
ai,17,11,0.6471,والساحل	
ai,19,12,0.6316,لبني	
ai,19,13,0.6842,المتصوفين	
ai,6,6,1.0,والشيعة	
ai,11,9,0.8182,البنين	
ai,11,9,0.8182,ومريم	
ai,8,6,0.75,لرزق	
ai,7,6,0.8571,لمشهد	
ai,20,10,0.5,الأميرين	
ai,5,4,0.8,وعُمان	
ai,8,5,0.625,عُمان	
ai,7,6,0.8571,بالبصرة	
ai,16,12,0.75,موردٍ	
ai,18,14,0.7778,الأـوسط	
ai,18,14,0.7778,الاوسط	
ai,15,6,0.4,الحنيف	
ai,13,9,0.6923,وإسلامه	
ai,8,6,0.75,الأونروا	
ai,3,2,0.6667,مِصْرَ	
ai,19,8,0.4211,سورية	
ai,9,8,0.8889,لسورية	
ai,9,6,0.6667,ديغول	
ai,23,16,0.6957,لفرنسا	
ai,8,6,0.75,رضوان	
ai,7,4,0.5714,للضفة	
ai,12,8,0.6667,تشرين	
ai,18,13,0.7222,صلات	
ai,15,10,0.6667,بجهاده	
ai,9,6,0.6667,إمامُ	
ai,9,6,0.6667,الحَرَمَيْنِ	
ai,9,6,0.6667,أحدٌ	
ai,10,7,0.7,أمامها	
ai,16,11,0.6875,وشرع	
ai,20,15,0.75,لشباب	
ai,7,5,0.7143,القطر	
ai,11,4,0.3636,فخر	
ai,6,4,0.6667,الحِكم	
ai,6,4,0.6667,رافدًا	
ai,5,5,1.0,كولومبيا	
ai,9,6,0.6667,مجدي	
ai,15,8,0.5333,باليهود	
ai,18,13,0.7222,محيي	
ai,10,8,0.8,للفرس	
ai,11,9,0.8182,والخالق	
ai,5,5,1.0,زهرة	
ai,7,5,0.7143,والإغريق	
ai,5,4,0.8,وخراسان	
ai,13,9,0.6923,والصفاء	
ai,13,9,0.6923,والعباسي	
ai,10,6,0.6,للتيسير	
ai,12,7,0.5833,تركا	
ai,10,9,0.9,للحبيب	
ai,3,3,1.0,والأرمن	
ai,9,5,0.5556,بحملة	
ai,14,8,0.5714,لديسمبر	
ai,17,11,0.6471,المآليُ	
ai,25,14,0.56,وداً	
ai,9,5,0.5556,وشجاعة	
ai,13,11,0.8462,القطان	
ai,13,11,0.8462,سميرة	
ai,13,11,0.8462,كردي	
ai,6,5,0.8333,وعمار	
ai,11,9,0.8182,ووهران	
ai,11,6,0.5455,بعمر	
ai,13,11,0.8462,ديل	
ai,10,7,0.7,جاز	
ai,21,15,0.7143,وتصوفه	
ai,21,15,0.7143,ومتصوفًا	
ai,23,17,0.7391,متصوف	
ai,23,17,0.7391,كفقيه	
ai,9,7,0.7778,العامري	
ai,7,7,1.0,والأقصى	
ai,46,23,0.5,والأزهر	
ai,12,9,0.75,شمس	
ai,2,2,1.0,وحملة	
ai,6,3,0.5,الكويت	
ai,22,10,0.4545,حواء	
ai,9,5,0.5556,إليزابيث	
ai,15,8,0.5333,كصديق	
ai,9,5,0.5556,واحدي	
ai,11,5,0.4545,لفروق	
ai,7,5,0.7143,والنسخ	
ai,11,7,0.6364,وأرسطو	
ai,17,10,0.5882,بنّاء	
ai,8,8,1.0,الوليد	
ai,8,8,1.0,الدباغ	
ai,12,9,0.75,لنقاش	
ai,16,10,0.625,وطن	
ai,20,13,0.65,بأحدهما	
ai,11,7,0.6364,ورافداً	
ai,9,6,0.6667,لطالب	
ai,17,12,0.7059,وليًا	
ai,25,19,0.76,والسلوان	
ai,25,19,0.76,وسيدي	
ai,26,17,0.6538,بقاع	
ai,10,9,0.9,والحرمين	
ai,16,14,0.875,كالأزهر	
ai,7,3,0.4286,حميد	
ai,19,15,0.7895,والثّاني	
ai,19,15,0.7895,الثّاني	
ai,19,15,0.7895,وحقّ	
ai,15,11,0.7333,بمكة	
ai,21,10,0.4762,الحُكم	
ai,23,16,0.6957,الآيتين	
ai,12,6,0.5,لدنقل	
ai,15,9,0.6,فذهب	
ai,22,12,0.5455,للعباد	
ai,22,12,0.5455,والعبد	
ai,22,12,0.5455,كسبًا	
ai,22,12,0.5455,الكفر	
ai,33,18,0.5455,أبا	
ai,16,12,0.75,بمحمد	
ai,22,12,0.5455,يمني	
ai,18,12,0.6667,وألحق	
ai,22,10,0.4545,امراء	
ai,22,14,0.6364,كإمارة	
ai,7,6,0.8571,للمسيرة	
ai,12,8,0.6667,الحازم	
ai,25,18,0.72,المعلقات	
ai,10,9,0.9,وإمامه	
ai,8,8,1.0,أسيادا	
ai,15,14,0.9333,وتلمسان	
ai,19,16,0.8421,الإمامين	
ai,21,17,0.8095,والإمام	
ai,25,23,0.92,مغرب	
ai,11,10,0.9091,وأمراء	
ai,44,26,0.5909,ربيع	
ai,38,19,0.5,وعثمان	
ai,8,6,0.75,البدو	
ai,25,17,0.68,نبيه	
ai,25,17,0.68,لنبيه	
ai,3,3,1.0,بمدريد	
ai,9,6,0.6667,للمرابطين	
ai,16,12,0.75,للمختار	
ai,30,19,0.6333,السيّد	
ai,11,7,0.6364,حِكم	
ai,9,8,0.8889,النهار	
ai,5,4,0.8,وإحدى	
ai,7,4,0.5714,توماس	
ai,8,6,0.75,شوقي	
ai,12,10,0.8333,والجاحظ	
ai,2,2,1.0,قابيل	
ai,11,8,0.7273,نهار	
ai,5,4,0.8,لدينا	
ai,7,6,0.8571,غرينتش	
ai,10,7,0.7,لتميم	
ai,4,3,0.75,بمحيطه	
ai,8,7,0.875,وانتفاضة	
ai,7,3,0.4286,السويد	
ai,3,3,1.0,لجوليان	
ai,2,2,1.0,جوليان	
ai,19,12,0.6316,بقاعدة	
ai,4,3,0.75,سادة	
ai,9,5,0.5556,بالتأمل	
ai,7,7,1.0,لحمل	
ai,7,4,0.5714,بالخنساء	
ai,8,5,0.625,الجزأرة	
ai,21,13,0.619,إلهامٍ	
ai,14,8,0.5714,والعمري	
ai,6,4,0.6667,نعيمة	
ai,18,12,0.6667,لمحمّد	
ai,10,10,1.0,المنعم	
ai,17,10,0.5882,وديغول	
ai,6,3,0.5,ورياض	
ai,9,8,0.8889,أمريكا	
ai,18,11,0.6111,عظيم	
ai,6,4,0.6667,وروحانيتها	
ai,8,7,0.875,الفراء	
ai,17,11,0.6471,والفراء	
ai,10,6,0.6,لحازم	
ai,10,5,0.5,بتيسير	
ai,15,8,0.5333,بالقاعدة	
ai,6,4,0.6667,ثريّة	
ai,10,8,0.8,ولسان	
ai,10,8,0.8,رفاعة	
ai,10,8,0.8,للخليل	
ai,17,9,0.5294,قرآنا	
ai,7,6,0.8571,الفتاح	
ai,11,6,0.5455,كعملٍ	
ai,9,9,1.0,ببرج	
ai,8,5,0.625,الشّريعة	
ai,3,2,0.6667,ووجدان	
ai,16,14,0.875,فإنّ	
ai,17,11,0.6471,مُبَارَكٌ	
ai,17,11,0.6471,آيَاتِهِ	
ai,12,5,0.4167,بالمدراس	
ai,8,4,0.5,لتترك	
ai,6,4,0.6667,لتيسير	
ai,7,5,0.7143,بالطالب	
ai,10,8,0.8,بجوليا	
ai,7,4,0.5714,الجدي	
ai,13,11,0.8462,الخالد	
ai,13,8,0.6154,لتأمل	
ai,6,4,0.6667,لجوليا	
ai,11,8,0.7273,وسامي	
ai,18,12,0.6667,أسماءً	
ai,29,16,0.5517,وخبر	
ai,6,3,0.5,كالمسجد	
ai,9,6,0.6667,موصل	
ai,8,4,0.5,روحانياً	
ai,8,4,0.5,والعارف	
ai,5,3,0.6,فريدةً	
ai,12,10,0.8333,ونيجيريا	
ai,12,10,0.8333,والنيجر	
ai,7,6,0.8571,بالرباط	
ai,7,4,0.5714,لديب	
ai,20,12,0.6,وأد	
ai,6,4,0.6667,لبول	
ai,11,8,0.7273,قرآني	
ai,8,7,0.875,كمتصوفة	
ai,8,7,0.875,والشرف	
ai,16,14,0.875,بمالي	
ai,18,14,0.7778,والمحفوظ	
ai,11,7,0.6364,روحاني	
ai,4,3,0.75,والصفر	
ai,10,6,0.6,وأئمتها	
ai,13,10,0.7692,ويأسر	
ai,9,8,0.8889,للشرع	
ai,17,16,0.9412,ومتصوف	
ai,8,7,0.875,وافي	
ai,8,8,1.0,مملوكة	
ai,12,10,0.8333,وفقها	
ai,21,13,0.619,وخلف	
ai,15,12,0.8,نسخها	
ai,19,17,0.8947,والثالثة	
ai,42,32,0.7619,فؤاد	
ai,42,32,0.7619,وقاسم	
ai,42,32,0.7619,علاء	
ai,42,32,0.7619,وعصام	
ai,42,32,0.7619,بإياد	
ai,19,16,0.8421,عبيدالله	
ai,18,13,0.7222,نيجيريـا	
ai,22,15,0.6818,آمل	
ai,12,8,0.6667,ومحيطها	
ai,10,5,0.5,نجدها	
ai,12,6,0.5,سبأ	
ai,10,5,0.5,الكوفي	
ai,19,9,0.4737,المصحف	
ai,17,6,0.3529,عاصم	
ai,16,10,0.625,والسليم	
ai,7,4,0.5714,لأفلاطون	
ai,16,8,0.5,ومايكل	
ai,5,4,0.8,الثواب	
ai,6,5,0.8333,لغاتٍ	
ai,8,7,0.875,لمسيرة	
ai,12,6,0.5,أبن	
ai,15,11,0.7333,والناصري	
ai,4,3,0.75,عماني	
ai,12,7,0.5833,تترى	
ai,12,7,0.5833,واحدةً	
ai,15,8,0.5333,لهنري	
ai,1,1,1.0,وإدوارد	
ai,4,4,1.0,ألحق	
ai,5,5,1.0,لألبرت	
ai,5,5,1.0,بالبويرة	
ai,2,2,1.0,مِصْر	
ai,13,5,0.3846,بالنجاح	
ai,13,7,0.5385,ألفين	
ai,11,8,0.7273,لحد	
ai,15,8,0.5333,لآمال	
ai,15,11,0.7333,اللّهُ	
ai,17,9,0.5294,كالجاحظ	
ai,16,12,0.75,الأكرم	
ai,6,5,0.8333,لجمعه	
ai,19,14,0.7368,للنابغة	
ai,19,14,0.7368,لخبر	
ai,18,13,0.7222,النابغة	
ai,11,9,0.8182,نيكولا	
ai,10,7,0.7,بثينة	
ai,6,6,1.0,وبنى	
ai,6,6,1.0,بأديب	
ai,8,7,0.875,أمم	
ai,8,7,0.875,كانتفاضة	
ai,8,7,0.875,لكرامته	
ai,4,2,0.5,بالمراد	
ai,17,13,0.7647,وجزيرة	
ai,18,6,0.3333,سورتَي	
ai,10,5,0.5,والقاموس	
ai,11,8,0.7273,مغاربيٌ	
ai,9,7,0.7778,والظاهر	
ai,7,7,1.0,تايمز	
ai,9,7,0.7778,فريدةٍ	
ai,3,3,1.0,الجدة	
ai,6,6,1.0,جدة	
ai,7,7,1.0,جدّة	
ai,9,8,0.8889,دوما	
ai,9,8,0.8889,صوّر	
ai,7,6,0.8571,لإحسان	
ai,9,6,0.6667,والاحاديث	
ai,5,5,1.0,الصابر	
ai,12,10,0.8333,محمَّد	
ai,7,5,0.7143,والجوهر	
ai,24,15,0.625,كأبي	
ai,14,8,0.5714,لإلياذته	
ai,16,11,0.6875,الأيات	
ai,17,12,0.7059,يحيي	
ai,17,12,0.7059,البايات	
ai,30,16,0.5333,بايي	
ai,6,6,1.0,وبشير	
ai,9,9,1.0,لدن	
ai,9,9,1.0,البشريّ	
ai,8,7,0.875,بداوود	
ai,21,13,0.619,فايس	
ai,13,7,0.5385,دومًا	
ai,10,7,0.7,المصطفى	
ai,13,8,0.6154,جبريل	
ai,12,8,0.6667,للميلاد	
ai,10,9,0.9,كبيت	
ai,4,2,0.5,حصري	
ai,5,5,1.0,منور	
ai,14,11,0.7857,والأوسط	
ai,14,8,0.5714,قرآناً	
ai,16,9,0.5625,والروحانيات	
ai,6,4,0.6667,بمدينتي	
ai,11,5,0.4545,ناسداك	
ai,7,7,1.0,عرّفه	
ai,16,10,0.625,بجزيرة	
ai,8,8,1.0,بيّنة	
ai,10,5,0.5,للتضامن	
ai,7,6,0.8571,لأدم	
ai,5,4,0.8,لنجيب	
ai,8,6,0.75,بالجدة	
ai,6,5,0.8333,باليأس	
ai,14,6,0.4286,الشمس	
ai,6,3,0.5,تركهم	
ai,14,10,0.7143,والدائم	
ai,3,3,1.0,الحقّ	
ai,8,3,0.375,بالمقاصد	
ai,19,13,0.6842,بأبيه	
ai,19,13,0.6842,أبيه	
ai,8,5,0.625,للمشتري	
ai,2,2,1.0,لفيليب	
ai,7,3,0.4286,بلبنان	
ai,9,7,0.7778,كتبتها	
ai,3,3,1.0,بالنقاش	
ai,2,2,1.0,وجوبية	
ai,9,6,0.6667,ثالثًا	
ai,5,5,1.0,بالأسد	
ai,7,6,0.8571,القران	
ai,20,12,0.6,اللَّهَ	
ai,16,14,0.875,بطرس	
ai,16,11,0.6875,لقمان	
ai,3,3,1.0,وتترك	
ai,6,5,0.8333,بنهضة	
ai,17,9,0.5294,الفيصل	
ai,4,3,0.75,وبدوي	
ai,15,12,0.8,لكلود	
ai,9,6,0.6667,بنضال	
ai,17,9,0.5294,والله	
ai,17,13,0.7647,بمسجد	
ai,13,10,0.7692,لهو	
ai,15,11,0.7333,وليون	
ai,22,17,0.7727,للأتراك	
ai,31,20,0.6452,للمولى	
ai,20,9,0.45,للإخاء	
ai,5,4,0.8,أريحا	
ai,11,6,0.5455,للمورد	
ai,11,7,0.6364,لعدن	
ai,12,6,0.5,لأحدها	
ai,6,4,0.6667,حمزة	
ai,5,4,0.8,الشّرق	
ai,9,6,0.6667,كبلقيس	
ai,12,7,0.5833,إدموند	
ai,16,12,0.75,لغادة	
ai,16,12,0.75,ولّد	
ai,13,9,0.6923,وسعاد	
ai,9,9,1.0,راغب	
ai,4,3,0.75,عَبْدُ	
ai,15,9,0.6,للأسد	
ai,17,8,0.4706,تعريبهما	
ai,10,6,0.6,والماهر	
ai,7,6,0.8571,أمّ	
ai,4,3,0.75,لرياضة	
ai,1,1,1.0,لتمّيم	
ai,6,6,1.0,أماما	
ai,2,2,1.0,للأمام	
ai,12,9,0.75,وكُتبت	
ai,3,3,1.0,بدافع	
ai,16,9,0.5625,كمقاصد	
ai,10,6,0.6,رزق	
ai,8,5,0.625,ليوغسلافيا	
ai,11,6,0.5455,كالقاعدة	
ai,17,11,0.6471,بسريان	
ai,6,5,0.8333,سندا	
ai,9,8,0.8889,للعين	
ai,9,8,0.8889,وتركها	
ai,2,2,1.0,ليوسف	
ai,6,5,0.8333,كرم	
ai,11,8,0.7273,فالآية	
ai,15,12,0.8,والعروبة	
ai,14,12,0.8571,لفرنسة	
ai,14,7,0.5,للتلمساني	
ai,7,4,0.5714,والألبان	
ai,14,8,0.5714,وشرق	
ai,7,7,1.0,لأمريكا	
ai,6,4,0.6667,المقتدر	
ai,10,8,0.8,للمقدس	
ai,10,6,0.6,اللَّهِ	
ai,9,4,0.4444,بينَ	
ai,10,6,0.6,بولايات	
ai,12,6,0.5,لجراهام	
ai,6,5,0.8333,الفيس	
ai,6,5,0.8333,لحملة	
ai,16,9,0.5625,لحسين	
ai,7,5,0.7143,والنهار	
ai,11,8,0.7273,حنان	
ai,15,6,0.4,الخرطوم	
ai,7,6,0.8571,هادي	
ai,4,3,0.75,اسلامي	
ai,13,4,0.3077,فالإنترنت	
ai,7,7,1.0,اليابان	
ai,7,7,1.0,الكونغرس	
ai,7,7,1.0,الكاميرون	
ai,4,4,1.0,وفرانس	
ai,8,3,0.375,كبيرةٍ	
ai,5,5,1.0,وفيليب	
ai,7,5,0.7143,لقاموس	
ai,9,6,0.6667,بتعريب	
ai,14,3,0.2143,بالإسلام	
ai,4,4,1.0,محيطهم	
ai,5,4,0.8,حملَه	
ai,4,4,1.0,وجولي	
ai,6,6,1.0,لرولان	
ai,5,4,0.8,نسخًا	
ai,7,7,1.0,حياةً	
ai,16,9,0.5625,العنابي	
ai,20,17,0.85,زياد	
ai,20,17,0.85,وهارون	
ai,20,17,0.85,وطارق	
ai,20,17,0.85,وخالد	
ai,20,17,0.85,والحسين	
ai,20,17,0.85,ومعاوية	
ai,20,17,0.85,صفاء	
ai,12,8,0.6667,كخالد	
ai,8,7,0.875,وإمام	
ai,8,8,1.0,والفرح	
ai,5,4,0.8,لطارق	
ai,12,6,0.5,للأعرج	
ai,17,12,0.7059,مجد	
ai,11,8,0.7273,وكيانًا	
ai,9,6,0.6667,والسمو	
ai,12,8,0.6667,شرقا	
ai,8,5,0.625,سعدون	
ai,9,8,0.8889,للنجاة	
ai,14,10,0.7143,ريحاني	
ai,14,10,0.7143,وعراقة	
ai,11,6,0.5455,كرائدة	
ai,13,7,0.5385,كثورة	
ai,4,4,1.0,لجزائر	
ai,15,12,0.8,فلسطيني	
ai,13,9,0.6923,بياناً	
ai,5,5,1.0,لعزالدين	
ai,5,5,1.0,بترسانة	
ai,16,10,0.625,لحديث	
ai,11,7,0.6364,لموريتانيا	
ai,9,6,0.6667,كجماد	
ai,4,4,1.0,ادوارد	
ai,17,8,0.4706,لامارة	
ai,5,5,1.0,وجونسون	
ai,11,9,0.8182,بالجبل	
ai,12,9,0.75,بمكّة	
ai,7,6,0.8571,بينة	
ai,5,4,0.8,الفردوسي	
ai,12,7,0.5833,ألفبائي	
ai,5,5,1.0,وبصري	
ai,9,5,0.5556,البِنَاءَ	
ai,9,7,0.7778,وآسيا	
ai,11,5,0.4545,خلّف	
ai,5,4,0.8,ميلاده	
ai,9,9,1.0,والقرطبي	
ai,10,9,0.9,حيّ	
ai,9,6,0.6667,الألمان	
ai,15,9,0.6,الشكري	
ai,10,4,0.4,محيطة	
ai,3,3,1.0,جنرال	
ai,3,3,1.0,كابل	
ai,3,2,0.6667,وسيدة	
ai,5,4,0.8,لمورد	
ai,5,4,0.8,للامام	
ai,5,4,0.8,الامام	
ai,12,10,0.8333,كسرى	
ai,12,10,0.8333,بحتري	
ai,16,11,0.6875,وحديثية	
ai,10,7,0.7,بالبعث	
ai,4,4,1.0,مطر	
ai,5,4,0.8,بالجاحظ	
ai,5,4,0.8,للركن	
ai,6,4,0.6667,عقاب	
ai,5,5,1.0,بلدهم	
ai,13,10,0.7692,ورفعت	
ai,14,11,0.7857,العشري	
ai,8,4,0.5,والآن	
ai,10,8,0.8,أحدهم	
ai,3,3,1.0,وجيزة	
ai,9,7,0.7778,برباط	
ai,6,6,1.0,إنترنت	
ai,12,7,0.5833,بإسم	
ai,11,9,0.8182,ولايتا	
ai,7,5,0.7143,حديثا	
ai,13,9,0.6923,بالصين	
ai,6,4,0.6667,انتصـار	
ai,6,4,0.6667,علـى	
ai,8,5,0.625,المحسّن	
ai,8,5,0.625,لمحيطهم	
ai,5,4,0.8,وبأسماء	
ai,6,3,0.5,لماليزيا	
ai,13,7,0.5385,جليل	
ai,11,7,0.6364,الأنجلو	
ai,8,6,0.75,لجلال	
ai,3,3,1.0,وجنرال	
ai,3,3,1.0,إلكتريك	
ai,17,10,0.5882,للسور	
ai,8,5,0.625,باسماء	
ai,16,8,0.5,المعالي	
ai,3,3,1.0,بأوروبا	
ai,7,6,0.8571,ونسخ	
ai,8,4,0.5,ويب	
ai,7,5,0.7143,لإسرائيل	
ai,6,5,0.8333,جانفي	
ai,6,6,1.0,بالعدوان	
ai,8,6,0.75,عدوان	
ai,8,6,0.75,أوتي	
ai,2,2,1.0,بشرف	
ai,10,7,0.7,كترك	
ai,5,3,0.6,لسلامة	
ai,7,5,0.7143,كنهضة	
ai,14,11,0.7857,كباقي	
ai,14,11,0.7857,كانون	
ai,5,4,0.8,إم	
ai,11,6,0.5455,كعقاب	
ai,9,6,0.6667,العسير	
ai,7,5,0.7143,لمجرى	
ai,11,9,0.8182,للنيل	
ai,6,4,0.6667,للعقاب	
ai,8,6,0.75,وإنترنت	
ai,8,6,0.75,فسلامة	
ai,7,7,1.0,والسند	
ai,4,4,1.0,بالأردن	
ai,5,4,0.8,بالعقاب	
ai,9,6,0.6667,حمّاد	
ai,9,6,0.6667,البكري	
ai,9,7,0.7778,وزهير	
ai,12,8,0.6667,للشام	
ai,8,6,0.75,لجون	
ai,3,3,1.0,للروحانية	
ai,7,3,0.4286,واليورو	
ai,10,6,0.6,فيليبس	
ai,5,4,0.8,لبيار	
ai,6,3,0.5,الطوارق	
ai,10,5,0.5,تشاد	
ai,7,6,0.8571,فقها	
ai,8,8,1.0,فقهاً	
ai,6,4,0.6667,ومالي	
ai,7,5,0.7143,غانا	
ai,10,7,0.7,وجدية	
ai,12,4,0.3333,اليهودّية	
ai,11,10,0.9091,سوري	
ai,14,7,0.5,الحجيج	
ai,4,3,0.75,الحجازي	
ai,11,7,0.6364,وياقوت	
ai,3,3,1.0,ام	
ai,8,6,0.75,للحجاز	
ai,12,5,0.4167,لأوروبا	
ai,16,9,0.5625,للبربر	
ai,8,4,0.5,لسريان	
ai,6,3,0.5,قيس	
ai,13,6,0.4615,والكرم	
ai,6,5,0.8333,تشارلز	
ai,6,5,0.8333,ونيكولاس	
ai,7,7,1.0,لنوال	
ai,10,4,0.4,والبعث	
ai,7,7,1.0,والرباط	
ai,12,8,0.6667,كمكناس	
ai,21,18,0.8571,السياب	
ai,21,18,0.8571,ونزار	
ai,21,18,0.8571,الصبور	
ai,21,18,0.8571,العيسى	
ai,9,7,0.7778,والرجاء	
ai,8,8,1.0,الفياض	
ai,5,5,1.0,وأنس	
ai,19,14,0.7368,الوَحدة	
ai,19,14,0.7368,كرفيق	
ai,19,14,0.7368,بالسمو	
ai,7,5,0.7143,أباً	
ai,4,4,1.0,جزائر	
ai,8,4,0.5,لعنترة	
ai,7,6,0.8571,بيَن	
ai,7,7,1.0,وثريّة	
ai,4,3,0.75,ابرام	
ai,3,3,1.0,لرفيق	
ai,4,3,0.75,شهير	
ai,3,3,1.0,لرومان	
ai,10,4,0.4,بفرنسا	
ai,17,11,0.6471,لحاج	
ai,6,3,0.5,لأئمة	
ai,5,5,1.0,لتلمسان	
ai,6,6,1.0,فارسي	
ai,3,3,1.0,كافي	
ai,8,4,0.5,الشورى	
ai,4,4,1.0,عراقي	
ai,11,6,0.5455,لكمال	
ai,8,5,0.625,هوارد	
ai,16,10,0.625,والنصارى	
ai,7,6,0.8571,لنور	
ai,10,10,1.0,لحمدي	
ai,10,10,1.0,لخديجة	
ai,9,7,0.7778,عبدالملك	
ai,7,4,0.5714,لميشيل	
ai,14,9,0.6429,للعروبة	
ai,10,6,0.6,بغزة	
ai,7,4,0.5714,والعلاقي	
ai,19,11,0.5789,للطوارق	
ai,14,13,0.9286,وخليج	
ai,19,12,0.6316,والامارات	
ai,8,7,0.875,بعُمان	
ai,8,7,0.875,زنجبار	
ai,10,7,0.7,والنّهضة	
ai,3,3,1.0,لإفريقيا	
ai,8,7,0.875,الكاب	
ai,11,9,0.8182,بإفريقيا	
ai,7,7,1.0,وسيراليون	
ai,7,7,1.0,وغامبيا	
ai,7,7,1.0,وأوغندا	
ai,16,15,0.9375,وغانا	
ai,18,9,0.5,لشرق	
ai,18,9,0.5,لأوغندا	
ai,21,10,0.4762,المصرى	
ai,15,10,0.6667,والكومنولث	
ai,7,4,0.5714,ومحيط	
ai,13,13,1.0,وبرقة	
ai,13,13,1.0,وجزائر	
ai,7,5,0.7143,وماي	
ai,7,5,0.7143,أفريل	
ai,13,12,0.9231,برقة	
ai,5,3,0.6,كرزاز	
ai,4,2,0.5,لموريس	
ai,8,6,0.75,حمراء	
ai,6,4,0.6667,الغيث	
ai,20,11,0.55,بالغزالي	
ai,6,4,0.6667,ومحيطهم	
ai,11,8,0.7273,بروحانية	
ai,11,8,0.7273,بالأقصى	
ai,11,7,0.6364,وأمامه	
ai,15,12,0.8,والبشير	
ai,15,12,0.8,الرزاق	
ai,19,18,0.9474,والربيع	
ai,9,6,0.6667,بالنهضة	
ai,6,5,0.8333,سقراط	
human,3,3,1.0,لدى	
human,3,3,1.0,قادر	
human,7,6,0.8571,الآيات	
human,7,6,0.8571,كليا	
human,7,6,0.8571,القرآن	
human,7,6,0.8571,ظاهر	
human,7,6,0.8571,الشريعة	
human,7,6,0.8571,على	
human,21,17,0.8095,آل	
human,21,17,0.8095,نجد	
human,21,17,0.8095,إحدى	
human,21,17,0.8095,سورة	
human,21,17,0.8095,التّأمّل	
human,21,17,0.8095,بين	
human,21,17,0.8095,البناء	
human,21,17,0.8095,الأمم	
human,21,17,0.8095,البيان	
human,21,17,0.8095,وبيان	
human,21,17,0.8095,حديثنا	
human,21,17,0.8095,وعلى	
human,21,17,0.8095,وحمله	
human,21,17,0.8095,السّورة	
human,21,17,0.8095,ولكن	
human,27,17,0.6296,هو	
human,27,17,0.6296,الجزائر	
human,27,17,0.6296,رائدة	
human,27,17,0.6296,وهو	
human,27,17,0.6296,مُبَارَكٌ	
human,27,17,0.6296,بناء	
human,27,17,0.6296,آيَاتِهِ	
human,27,17,0.6296,الله	
human,27,17,0.6296,الكريم	
human,27,17,0.6296,فالقرآن	
human,27,17,0.6296,شرقا	
human,27,17,0.6296,حميد	
human,27,17,0.6296,الثالث	
human,27,17,0.6296,حكيم	
human,3,2,0.6667,نجاح	
human,8,7,0.875,وإحدى	
human,8,7,0.875,الانترنت	
human,8,7,0.875,اليوم	
human,8,7,0.875,الحياة	
human,8,7,0.875,حديثة	
human,9,6,0.6667,أحد	
human,9,6,0.6667,نجدها	
human,6,4,0.6667,لكن	
human,7,3,0.4286,لو	
human,10,8,0.8,الفروق	
human,10,8,0.8,فرنسا	
human,10,8,0.8,الصفر	
human,10,8,0.8,العمل	
human,10,8,0.8,رولان	
human,10,8,0.8,أربع	
human,10,8,0.8,الوحدة	
human,10,8,0.8,واحدة	
human,10,8,0.8,فروق	
human,6,6,1.0,وبني	
human,6,6,1.0,بيان	
human,6,6,1.0,وتيسير	
human,32,22,0.6875,عبد	
human,32,22,0.6875,سيدي	
human,32,22,0.6875,الطاهر	
human,32,22,0.6875,للخطيب	
human,32,22,0.6875,الثاني	
human,32,22,0.6875,واسع	
human,32,22,0.6875,فرام	
human,32,22,0.6875,الحديث	
human,32,22,0.6875,بن	
human,32,22,0.6875,محمد	
human,32,22,0.6875,المغرب	
human,32,22,0.6875,طويل	
human,32,22,0.6875,الرحمن	
human,32,22,0.6875,ومحمد	
human,32,22,0.6875,بطالب	
human,32,22,0.6875,الجوهر	
human,32,22,0.6875,فإن	
human,32,22,0.6875,عاشور	
human,12,10,0.8333,بحق	
human,12,10,0.8333,لجان	
human,12,10,0.8333,القطاع	
human,12,10,0.8333,مستقبل	
human,12,10,0.8333,جـوهر	
human,12,10,0.8333,المحيط	
human,8,3,0.375,فهو	
human,5,4,0.8,أرسطو	
human,5,4,0.8,أحدى	
human,5,4,0.8,الإنترنت	
human,4,3,0.75,أية	
human,4,3,0.75,فان	
human,13,9,0.6923,بنجاح	
human,13,9,0.6923,النجاح	
human,13,9,0.6923,المراد	
human,13,9,0.6923,فيما	
human,13,9,0.6923,أكبر	
human,13,9,0.6923,ونجاح	
human,7,6,0.8571,الجزائرُ	
human,7,6,0.8571,وأنا	
human,7,6,0.8571,السّعادة	
human,7,6,0.8571,كريمةٍ	
human,7,5,0.7143,منه	
human,7,5,0.7143,ولد	
human,7,5,0.7143,جوليا	
human,5,3,0.6,أم	
human,5,3,0.6,قاعدته	
human,5,4,0.8,بينهم	
human,7,6,0.8571,وجمال	
human,7,6,0.8571,صور	
human,7,6,0.8571,فريدة	
human,3,2,0.6667,المشهد	
human,5,4,0.8,باب	
human,19,11,0.5789,عز	
human,19,11,0.5789,لأحدهما	
human,19,11,0.5789,بالقرآن	
human,19,11,0.5789,فإنّ	
human,19,11,0.5789,الفقيه	
human,13,9,0.6923,أمام	
human,13,9,0.6923,الخالد	
