label,word_count,tfidf_sample
human,140,"{64: 2.5844, 157: 3.4428, 338: 5.0057, 469: 5.7537, 551: 5.526}"
human,88,"{186: 4.8788, 215: 0.3028, 436: 2.2393, 559: 2.8934, 594: 5.2734}"
human,184,"{51: 4.7579, 86: 4.9604, 144: 6.2873, 176: 5.8077, 215: 0.4542}"
human,78,"{64: 2.5844, 477: 5.1469, 627: 6.0388, 1009: 0.2172, 1176: 5.7842}"
human,95,"{64: 2.5844, 135: 5.7168, 186: 4.8788, 198: 5.4129, 287: 5.1226}"
human,112,"{15: 1.2162, 91: 4.4496, 159: 0.8645, 297: 3.1007, 436: 4.4786}"
human,127,"{36: 5.7628, 64: 2.5844, 77: 4.7414, 215: 0.3028, 295: 2.6427}"
human,108,"{246: 6.1114, 325: 5.2641, 338: 5.0057, 394: 5.1186, 505: 4.7305}"
human,120,"{155: 3.8273, 215: 0.6055, 402: 6.3955, 436: 2.2393, 568: 7.8714}"
human,189,"{9: 4.3161, 40: 3.5083, 72: 4.5459, 79: 6.0289, 103: 6.1114}"
human,115,"{173: 6.0797, 215: 0.4542, 231: 4.6085, 295: 2.6427, 419: 6.1667}"
human,90,"{74: 5.9996, 128: 4.5872, 158: 4.4294, 215: 0.4542, 301: 3.5904}"
human,167,"{181: 11.2755, 215: 0.7569, 293: 6.1332, 395: 11.9612, 436: 2.2393}"
human,201,"{46: 11.9801, 117: 4.8239, 156: 4.8664, 215: 0.3028, 420: 6.601}"
human,136,"{23: 5.3457, 64: 2.5844, 185: 5.278, 215: 0.4542, 291: 4.0041}"
human,88,"{215: 0.3028, 223: 11.2012, 428: 6.3536, 436: 4.4786, 728: 3.2807}"
human,101,"{36: 2.8814, 215: 0.3028, 249: 5.0605, 417: 2.2449, 534: 4.5459}"
human,144,"{158: 4.4294, 186: 4.8788, 215: 0.4542, 291: 4.0041, 436: 2.2393}"
human,79,"{72: 4.5459, 215: 0.1514, 384: 5.6071, 485: 3.6061, 559: 2.8934}"
human,79,"{221: 7.0331, 376: 4.6551, 436: 4.4786, 551: 5.526, 1009: 0.2172}"
human,102,"{215: 0.3028, 240: 4.6601, 436: 2.2393, 743: 6.1185, 900: 6.7967}"
human,76,"{133: 6.4696, 159: 1.729, 215: 0.1514, 306: 1.5586, 406: 5.2549}"
human,86,"{179: 5.7765, 215: 0.3028, 295: 2.6427, 318: 5.4679, 861: 7.7476}"
human,96,"{215: 0.6055, 229: 2.6942, 436: 2.2393, 507: 6.8738, 558: 6.3265}"
human,96,"{64: 2.5844, 115: 3.0803, 215: 0.4542, 306: 1.5586, 646: 5.9166}"
human,96,"{215: 0.3028, 218: 4.6526, 302: 5.0272, 630: 6.0289, 847: 5.6006}"
human,214,"{34: 5.5688, 38: 4.8359, 64: 2.5844, 156: 4.8664, 176: 5.8077}"
human,143,"{15: 1.2162, 17: 4.848, 41: 4.7441, 86: 4.9604, 159: 2.5935}"
human,155,"{91: 4.4496, 128: 4.5872, 163: 9.8738, 204: 5.0345, 215: 0.1514}"
human,91,"{15: 1.2162, 215: 0.1514, 297: 3.1007, 333: 5.4735, 435: 2.8746}"
human,147,"{215: 0.4542, 295: 2.6427, 516: 3.855, 574: 1.8013, 676: 6.601}"
human,91,"{31: 3.0194, 215: 0.1514, 374: 5.0719, 525: 5.8163, 650: 10.6814}"
human,103,"{64: 5.1689, 215: 0.3028, 306: 1.5586, 465: 6.1667, 546: 2.5466}"
human,105,"{215: 0.3028, 263: 4.7861, 338: 5.0057, 418: 4.4195, 488: 5.5503}"
human,99,"{113: 4.6601, 284: 5.176, 319: 5.5878, 485: 3.6061, 514: 6.1007}"
human,84,"{98: 5.2687, 158: 4.4294, 215: 0.1514, 229: 2.6942, 336: 3.1807}"
human,99,"{158: 4.4294, 255: 5.3065, 559: 2.8934, 798: 6.6737, 999: 4.7635}"
human,91,"{80: 4.901, 215: 0.9083, 324: 2.8204, 698: 4.6779, 723: 4.6651}"
human,81,"{159: 0.8645, 215: 0.3028, 315: 12.849, 319: 5.5878, 324: 2.8204}"
human,100,"{295: 2.6427, 391: 7.133, 500: 2.0471, 559: 2.8934, 1094: 6.7522}"
human,91,"{213: 5.526, 215: 0.3028, 306: 1.5586, 385: 5.1973, 431: 4.8664}"
human,119,"{15: 1.2162, 35: 4.6426, 159: 2.5935, 186: 4.8788, 417: 2.2449}"
human,158,"{21: 6.3813, 116: 3.2477, 159: 0.8645, 215: 0.3028, 229: 2.6942}"
human,96,"{215: 0.1514, 861: 10.3301, 1123: 3.002, 1135: 4.309, 1152: 4.1563}"
human,98,"{27: 2.0261, 159: 0.8645, 181: 3.7585, 215: 0.1514, 324: 2.8204}"
human,181,"{15: 1.2162, 35: 13.9278, 37: 5.7688, 128: 4.5872, 137: 4.2015}"
human,77,"{15: 1.2162, 264: 4.8788, 861: 2.5825, 975: 6.6737, 1063: 3.9963}"
human,113,"{37: 5.7688, 86: 4.9604, 215: 0.3028, 284: 5.176, 339: 3.6328}"
human,83,"{215: 0.1514, 373: 2.4812, 851: 4.4334, 1006: 2.5819, 1009: 0.2172}"
human,89,"{215: 0.1514, 218: 4.6526, 231: 4.6085, 263: 4.7861, 398: 4.0662}"
human,205,"{4: 5.1428, 64: 2.5844, 87: 6.9063, 135: 5.7168, 181: 3.7585}"
human,134,"{20: 5.4735, 36: 2.8814, 159: 0.8645, 187: 4.5281, 215: 0.1514}"
human,98,"{3: 6.1554, 38: 4.8359, 215: 0.3028, 277: 4.7663, 297: 3.1007}"
human,86,"{15: 1.2162, 215: 0.6055, 296: 3.9771, 373: 2.4812, 421: 4.1442}"
human,262,"{36: 11.5257, 60: 4.9436, 80: 4.901, 206: 5.8565, 215: 0.7569}"
human,100,"{117: 4.8239, 159: 0.8645, 215: 0.4542, 436: 4.4786, 500: 2.0471}"
human,92,"{27: 2.0261, 31: 3.0194, 35: 4.6426, 97: 6.4851, 186: 4.8788}"
human,79,"{15: 1.2162, 69: 3.0233, 86: 4.9604, 482: 5.5503, 491: 5.5024}"
human,81,"{36: 2.8814, 159: 0.8645, 215: 0.1514, 243: 3.8461, 692: 4.6753}"
human,94,"{12: 4.1146, 215: 0.7569, 295: 5.2853, 418: 4.4195, 792: 5.5751}"
human,83,"{83: 5.3161, 124: 5.8733, 183: 2.941, 237: 11.4627, 311: 6.262}"
human,80,"{167: 4.0675, 215: 0.1514, 229: 2.6942, 232: 6.1114, 855: 4.1457}"
human,84,"{15: 1.2162, 39: 5.7765, 64: 2.5844, 158: 4.4294, 159: 0.8645}"
human,116,"{9: 4.3161, 215: 0.4542, 364: 5.3813, 407: 5.9619, 509: 4.9604}"
human,116,"{27: 2.0261, 91: 4.4496, 159: 1.729, 169: 6.9304, 181: 3.7585}"
human,114,"{15: 1.2162, 31: 3.0194, 181: 3.7585, 186: 4.8788, 215: 1.0597}"
human,117,"{30: 6.3536, 119: 6.601, 213: 5.526, 215: 0.1514, 288: 7.1783}"
human,144,"{148: 4.9402, 167: 4.0675, 191: 3.38, 215: 0.1514, 231: 4.6085}"
human,123,"{64: 2.5844, 215: 0.1514, 249: 5.0605, 277: 9.5326, 295: 2.6427}"
human,90,"{85: 5.3762, 203: 6.3536, 276: 6.2373, 295: 2.6427, 436: 2.2393}"
human,144,"{215: 0.1514, 226: 6.0797, 229: 2.6942, 317: 4.9638, 342: 14.8307}"
human,83,"{15: 1.2162, 215: 0.1514, 525: 2.9081, 527: 3.8394, 743: 3.0592}"
human,104,"{15: 1.2162, 215: 0.3028, 357: 6.3536, 418: 4.4195, 516: 3.855}"
human,97,"{15: 1.2162, 40: 3.5083, 64: 2.5844, 159: 2.5935, 215: 0.4542}"
human,116,"{80: 9.802, 157: 3.4428, 340: 4.5664, 373: 2.4812, 414: 5.5942}"
human,120,"{129: 5.8649, 213: 5.526, 292: 4.6377, 312: 6.5497, 382: 6.0093}"
human,104,"{28: 6.5009, 215: 0.9083, 295: 5.2853, 438: 4.2175, 516: 3.855}"
human,119,"{12: 4.1146, 40: 3.5083, 159: 0.8645, 295: 2.6427, 417: 2.2449}"
human,92,"{36: 2.8814, 254: 5.6006, 384: 5.6071, 388: 5.0128, 861: 2.5825}"
human,134,"{37: 5.7688, 83: 5.3161, 109: 4.8359, 287: 5.1226, 295: 2.6427}"
human,104,"{3: 6.1554, 12: 4.1146, 151: 5.1266, 215: 0.3028, 463: 4.2931}"
human,104,"{27: 2.0261, 183: 2.941, 215: 0.3028, 320: 5.7168, 340: 4.5664}"
human,112,"{36: 2.8814, 37: 5.7688, 64: 2.5844, 215: 0.6055, 301: 3.5904}"
human,118,"{5: 9.1886, 64: 2.5844, 110: 5.397, 215: 0.6055, 287: 5.1226}"
human,76,"{64: 2.5844, 215: 0.3028, 306: 1.5586, 500: 2.0471, 743: 3.0592}"
human,126,"{82: 6.2873, 180: 6.4544, 198: 5.4129, 215: 1.0597, 296: 3.9771}"
human,88,"{24: 4.8005, 64: 2.5844, 155: 3.8273, 215: 0.1514, 594: 5.2734}"
human,120,"{27: 2.0261, 106: 5.9996, 155: 15.3091, 215: 0.6055, 299: 6.5497}"
human,84,"{65: 6.6367, 144: 6.2873, 215: 0.1514, 295: 2.6427, 692: 4.6753}"
human,108,"{203: 6.3536, 211: 4.4415, 357: 6.3536, 601: 5.2969, 1009: 0.4344}"
human,110,"{15: 1.2162, 27: 2.0261, 31: 3.0194, 40: 3.5083, 69: 3.0233}"
human,118,"{69: 3.0233, 117: 4.8239, 172: 3.3136, 181: 3.7585, 215: 0.1514}"
human,77,"{27: 2.0261, 215: 0.4542, 352: 5.485, 507: 3.4369, 563: 6.1442}"
human,128,"{64: 2.5844, 215: 0.9083, 249: 5.0605, 417: 2.2449, 507: 6.8738}"
human,102,"{128: 4.5872, 151: 5.1266, 159: 1.729, 215: 0.1514, 244: 6.4544}"
human,89,"{5: 4.5943, 215: 0.6055, 320: 5.7168, 326: 5.5442, 574: 1.8013}"
human,111,"{77: 4.7414, 110: 5.397, 159: 0.8645, 215: 0.3028, 295: 2.6427}"
human,209,"{85: 5.3762, 159: 0.8645, 181: 3.7585, 215: 0.3028, 222: 4.6451}"
human,125,"{12: 4.1146, 36: 2.8814, 64: 2.5844, 73: 6.5331, 122: 5.0345}"
human,264,"{5: 9.1886, 27: 2.0261, 110: 5.397, 150: 6.34, 159: 0.8645}"
human,146,"{73: 6.5331, 213: 5.526, 222: 9.2902, 225: 9.2655, 241: 5.2874}"
human,175,"{43: 10.2055, 129: 5.8649, 167: 4.0675, 190: 5.8482, 246: 6.1114}"
human,98,"{24: 4.8005, 25: 4.5041, 36: 2.8814, 83: 5.3161, 133: 6.4696}"
human,240,"{5: 4.5943, 17: 4.848, 61: 6.1114, 64: 2.5844, 89: 5.4907}"
human,89,"{59: 6.7522, 225: 4.6328, 246: 6.1114, 384: 5.6071, 690: 5.1592}"
human,152,"{64: 5.1689, 163: 4.9369, 215: 0.1514, 295: 2.6427, 340: 4.5664}"
human,214,"{40: 3.5083, 63: 5.9345, 137: 4.2015, 159: 0.8645, 215: 0.1514}"
human,145,"{27: 2.0261, 104: 5.3813, 159: 0.8645, 215: 0.1514, 230: 5.8904}"
human,80,"{64: 2.5844, 139: 5.3358, 215: 0.3028, 450: 5.532, 1176: 5.7842}"
human,132,"{64: 2.5844, 215: 0.6055, 295: 5.2853, 331: 3.0902, 485: 3.6061}"
human,98,"{15: 1.2162, 95: 4.6526, 118: 5.4455, 137: 4.2015, 163: 4.9369}"
human,132,"{31: 3.0194, 64: 2.5844, 67: 5.9166, 139: 5.3358, 181: 3.7585}"
human,90,"{64: 2.5844, 215: 0.1514, 326: 5.5442, 559: 2.8934, 717: 4.7278}"
human,84,"{15: 1.2162, 215: 0.1514, 243: 3.8461, 373: 2.4812, 422: 5.1266}"
human,93,"{75: 5.9996, 198: 5.4129, 215: 0.4542, 251: 4.7414, 324: 2.8204}"
human,86,"{36: 2.8814, 52: 4.8788, 421: 4.1442, 516: 3.855, 641: 3.6483}"
human,149,"{64: 5.1689, 103: 6.1114, 215: 0.4542, 229: 2.6942, 324: 2.8204}"
human,95,"{159: 1.729, 196: 4.8005, 215: 0.3028, 460: 6.4544, 497: 5.8318}"
human,109,"{261: 4.2454, 321: 5.2874, 417: 2.2449, 582: 5.44, 656: 4.5966}"
human,107,"{53: 5.8077, 159: 0.8645, 170: 17.52, 215: 0.1514, 373: 2.4812}"
human,84,"{9: 4.3161, 51: 4.7579, 115: 3.0803, 121: 6.1781, 315: 6.4245}"
human,91,"{15: 1.2162, 27: 2.0261, 181: 3.7585, 215: 0.1514, 339: 3.6328}"
human,122,"{86: 4.9604, 122: 5.0345, 137: 4.2015, 194: 4.9172, 215: 0.1514}"
human,116,"{215: 0.1514, 398: 4.0662, 500: 2.0471, 807: 4.3562, 833: 3.2004}"
human,147,"{8: 4.8914, 64: 2.5844, 167: 4.0675, 170: 5.84, 292: 4.6377}"
human,91,"{159: 2.5935, 191: 3.38, 347: 5.5141, 496: 6.3674, 525: 2.9081}"
human,106,"{15: 1.2162, 94: 5.0568, 191: 6.76, 215: 0.4542, 527: 3.8394}"
human,91,"{198: 5.4129, 215: 0.4542, 287: 5.1226, 436: 2.2393, 469: 5.7537}"
human,104,"{64: 2.5844, 139: 5.3358, 222: 4.6451, 225: 4.6328, 373: 2.4812}"
human,94,"{15: 1.2162, 159: 0.8645, 215: 0.1514, 291: 4.0041, 673: 3.9202}"
human,144,"{64: 2.5844, 86: 4.9604, 156: 4.8664, 215: 0.3028, 234: 5.6401}"
human,96,"{12: 4.1146, 83: 5.3161, 159: 0.8645, 215: 0.1514, 223: 5.6006}"
human,108,"{62: 6.1897, 167: 4.0675, 215: 0.1514, 229: 2.6942, 239: 6.4245}"
human,228,"{12: 4.1146, 23: 5.3457, 33: 5.6673, 51: 4.7579, 64: 2.5844}"
human,203,"{143: 16.6508, 159: 0.8645, 215: 1.0597, 389: 4.2438, 417: 2.2449}"
human,208,"{15: 1.2162, 156: 4.8664, 159: 0.8645, 261: 4.2454, 368: 4.2143}"
human,135,"{4: 5.1428, 15: 1.2162, 17: 4.848, 151: 5.1266, 153: 7.3118}"
human,188,"{3: 6.1554, 15: 4.8649, 64: 2.5844, 103: 6.1114, 111: 5.7765}"
human,107,"{27: 2.0261, 77: 4.7414, 128: 4.5872, 215: 0.1514, 222: 9.2902}"
human,164,"{12: 4.1146, 35: 4.6426, 64: 2.5844, 80: 4.901, 88: 5.6136}"
human,88,"{71: 7.21, 151: 5.1266, 215: 0.3028, 218: 9.3051, 306: 1.5586}"
human,111,"{119: 6.601, 215: 0.3028, 292: 4.6377, 326: 5.5442, 382: 6.0093}"
human,98,"{36: 2.8814, 91: 4.4496, 215: 0.3028, 222: 4.6451, 225: 4.6328}"
human,156,"{54: 6.2873, 73: 6.5331, 128: 4.5872, 215: 0.1514, 225: 4.6328}"
human,199,"{27: 2.0261, 64: 2.5844, 129: 5.8649, 135: 5.7168, 215: 0.6055}"
human,121,"{104: 5.3813, 215: 0.1514, 218: 4.6526, 221: 7.0331, 225: 4.6328}"
human,89,"{148: 4.9402, 215: 0.3028, 226: 6.0797, 295: 2.6427, 436: 2.2393}"
human,158,"{161: 6.4245, 181: 3.7585, 215: 0.3028, 269: 5.5503, 338: 5.0057}"
human,141,"{64: 2.5844, 158: 4.4294, 159: 0.8645, 215: 0.6055, 306: 1.5586}"
human,88,"{35: 4.6426, 101: 4.5437, 159: 0.8645, 215: 0.3028, 232: 12.2228}"
human,89,"{291: 4.0041, 294: 5.3659, 338: 10.0113, 635: 6.0797, 640: 4.4537}"
human,122,"{35: 4.6426, 64: 5.1689, 215: 0.3028, 216: 5.3065, 295: 7.928}"
human,110,"{35: 4.6426, 215: 0.6055, 237: 5.7314, 269: 5.5503, 438: 4.2175}"
human,154,"{74: 5.9996, 78: 5.8991, 181: 3.7585, 215: 0.1514, 295: 2.6427}"
human,112,"{27: 2.0261, 49: 6.1222, 183: 2.941, 215: 0.9083, 229: 8.0827}"
human,156,"{64: 2.5844, 159: 0.8645, 372: 6.262, 458: 3.4332, 463: 17.1725}"
human,161,"{64: 2.5844, 163: 4.9369, 215: 0.4542, 418: 4.4195, 436: 2.2393}"
human,97,"{215: 0.4542, 301: 3.5904, 391: 3.5665, 436: 2.2393, 900: 10.1951}"
human,80,"{306: 1.5586, 536: 5.4076, 779: 4.2306, 833: 3.2004, 871: 5.321}"
human,199,"{20: 5.4735, 27: 2.0261, 44: 5.1428, 64: 2.5844, 149: 5.6812}"
human,118,"{27: 2.0261, 159: 0.8645, 213: 5.526, 663: 4.281, 714: 5.8157}"
human,102,"{15: 1.2162, 118: 5.4455, 159: 0.8645, 215: 0.3028, 436: 2.2393}"
human,105,"{85: 5.3762, 139: 5.3358, 185: 5.278, 215: 0.4542, 295: 2.6427}"
human,206,"{64: 2.5844, 159: 0.8645, 191: 3.38, 205: 6.655, 215: 0.3028}"
human,254,"{40: 3.5083, 50: 5.4792, 215: 1.2111, 228: 5.1028, 230: 5.8904}"
human,109,"{15: 1.2162, 27: 2.0261, 88: 5.6136, 215: 0.1514, 295: 2.6427}"
human,146,"{81: 7.0887, 159: 0.8645, 168: 6.5497, 215: 0.7569, 410: 5.6812}"
human,75,"{12: 4.1146, 181: 3.7585, 215: 0.1514, 307: 6.7728, 554: 4.7747}"
human,222,"{64: 5.1689, 151: 5.1266, 215: 0.3028, 243: 3.8461, 251: 4.7414}"
human,150,"{64: 2.5844, 84: 6.0289, 132: 4.7691, 194: 4.9172, 215: 0.3028}"
human,78,"{52: 4.8788, 122: 5.0345, 196: 4.8005, 215: 0.1514, 475: 6.0797}"
human,120,"{5: 4.5943, 15: 1.2162, 20: 5.4735, 38: 4.8359, 64: 2.5844}"
human,78,"{101: 4.5437, 215: 0.3028, 339: 3.6328, 438: 4.2175, 574: 1.8013}"
human,101,"{12: 4.1146, 215: 0.1514, 232: 6.1114, 366: 5.6673, 368: 4.2143}"
human,137,"{64: 2.5844, 135: 5.7168, 159: 0.8645, 232: 6.1114, 415: 5.6267}"
human,133,"{92: 5.3017, 174: 6.262, 215: 0.1514, 274: 4.7524, 339: 3.6328}"
human,76,"{31: 3.0194, 36: 2.8814, 111: 5.7765, 505: 4.7305, 728: 6.5615}"
human,98,"{31: 3.0194, 215: 0.1514, 339: 3.6328, 481: 5.6071, 554: 4.7747}"
human,104,"{195: 6.0591, 215: 0.1514, 436: 2.2393, 525: 2.9081, 659: 2.6882}"
human,101,"{35: 4.6426, 215: 0.6055, 237: 5.7314, 269: 5.5503, 306: 1.5586}"
human,109,"{215: 0.1514, 262: 7.3118, 340: 4.5664, 436: 2.2393, 533: 6.4696}"
human,179,"{12: 4.1146, 159: 1.729, 215: 0.6055, 220: 3.7393, 255: 5.3065}"
human,98,"{64: 2.5844, 215: 0.1514, 228: 5.1028, 290: 5.2874, 315: 6.4245}"
human,167,"{96: 5.6536, 137: 4.2015, 194: 4.9172, 215: 0.3028, 306: 1.5586}"
human,82,"{64: 5.1689, 157: 3.4428, 215: 0.1514, 297: 3.1007, 359: 8.4468}"
human,194,"{210: 6.34, 215: 0.3028, 329: 5.2595, 332: 4.9707, 436: 4.4786}"
human,207,"{3: 6.1554, 109: 4.8359, 215: 0.3028, 314: 4.6908, 315: 6.4245}"
human,117,"{31: 3.0194, 146: 5.5381, 180: 6.4544, 215: 0.3028, 465: 6.1667}"
human,78,"{64: 2.5844, 436: 4.4786, 516: 3.855, 641: 7.2965, 662: 5.6006}"
human,92,"{44: 5.1428, 215: 0.3028, 229: 2.6942, 640: 4.4537, 659: 2.6882}"
human,83,"{104: 5.3813, 215: 0.3028, 417: 2.2449, 1009: 0.2172, 1083: 5.0236}"
human,78,"{96: 5.6536, 186: 4.8788, 215: 0.1514, 438: 4.2175, 480: 4.8978}"
human,110,"{436: 2.2393, 570: 6.5497, 573: 6.0901, 754: 6.0591, 854: 5.2549}"
human,82,"{34: 5.5688, 215: 0.3028, 217: 6.262, 236: 5.4965, 695: 22.9951}"
human,91,"{35: 4.6426, 139: 5.3358, 172: 3.3136, 215: 0.3028, 368: 4.2143}"
human,115,"{9: 4.3161, 15: 1.2162, 27: 2.0261, 35: 9.2852, 215: 0.3028}"
human,284,"{8: 4.8914, 40: 3.5083, 137: 4.2015, 181: 3.7585, 215: 0.7569}"
human,92,"{101: 4.5437, 115: 3.0803, 215: 0.3028, 243: 3.8461, 436: 4.4786}"
human,110,"{14: 4.8914, 15: 1.2162, 64: 2.5844, 101: 4.5437, 215: 0.3028}"
human,189,"{215: 0.6055, 292: 4.6377, 324: 2.8204, 436: 2.2393, 485: 7.2122}"
human,270,"{35: 4.6426, 46: 5.9901, 81: 7.0887, 88: 5.6136, 159: 0.8645}"
human,287,"{56: 6.4099, 104: 5.3813, 167: 4.0675, 215: 0.9083, 240: 4.6601}"
human,83,"{159: 0.8645, 215: 0.1514, 272: 5.6604, 368: 4.2143, 485: 3.6061}"
human,232,"{31: 6.0388, 215: 0.4542, 223: 5.6006, 236: 5.4965, 295: 2.6427}"
human,181,"{31: 3.0194, 36: 2.8814, 111: 5.7765, 114: 5.2734, 115: 3.0803}"
human,210,"{32: 5.2368, 41: 4.7441, 44: 10.2855, 93: 5.0911, 159: 0.8645}"
human,128,"{108: 7.1475, 163: 4.9369, 215: 0.1514, 339: 3.6328, 502: 4.8726}"
human,101,"{159: 0.8645, 215: 0.6055, 525: 2.9081, 554: 4.7747, 914: 6.9551}"
human,109,"{215: 0.3028, 289: 6.1667, 292: 4.6377, 334: 6.2252, 516: 3.855}"
human,86,"{24: 4.8005, 215: 0.9083, 251: 4.7414, 321: 5.2874, 623: 5.7314}"
human,82,"{463: 4.2931, 728: 3.2807, 861: 2.5825, 1009: 0.4344, 1201: 4.5482}"
human,185,"{27: 2.0261, 158: 4.4294, 181: 3.7585, 215: 0.4542, 329: 5.2595}"
human,263,"{45: 5.6673, 51: 9.5158, 69: 3.0233, 78: 5.8991, 104: 5.3813}"
human,80,"{215: 0.3028, 364: 5.3813, 507: 3.4369, 659: 2.6882, 724: 5.0833}"
human,99,"{80: 4.901, 156: 4.8664, 951: 5.485, 1163: 5.1973, 1182: 4.3655}"
human,92,"{15: 1.2162, 159: 0.8645, 215: 0.1514, 218: 4.6526, 559: 2.8934}"
human,87,"{215: 0.1514, 295: 2.6427, 342: 4.9436, 409: 6.1667, 574: 1.8013}"
human,99,"{64: 5.1689, 115: 3.0803, 215: 0.3028, 919: 6.655, 1106: 5.8733}"
human,159,"{16: 5.371, 35: 4.6426, 92: 5.3017, 215: 1.0597, 295: 2.6427}"
human,98,"{109: 4.8359, 215: 0.1514, 270: 6.0797, 306: 1.5586, 402: 6.3955}"
human,113,"{128: 4.5872, 215: 0.1514, 556: 5.6267, 629: 5.2191, 712: 5.4965}"
human,139,"{92: 5.3017, 215: 0.3028, 394: 5.1186, 436: 4.4786, 553: 4.5041}"
human,119,"{94: 5.0568, 215: 0.4542, 368: 4.2143, 500: 2.0471, 641: 3.6483}"
human,216,"{15: 1.2162, 24: 4.8005, 137: 4.2015, 159: 0.8645, 215: 0.6055}"
human,89,"{159: 0.8645, 215: 0.1514, 559: 2.8934, 640: 13.3611, 646: 5.9166}"
human,135,"{35: 4.6426, 159: 0.8645, 189: 5.0092, 215: 0.6055, 232: 6.1114}"
human,97,"{215: 0.1514, 275: 4.9336, 449: 4.2488, 559: 2.8934, 776: 15.4652}"
human,136,"{15: 1.2162, 24: 4.8005, 215: 0.4542, 243: 3.8461, 295: 2.6427}"
human,84,"{36: 8.6443, 215: 0.1514, 525: 2.9081, 991: 5.0272, 998: 4.6576}"
human,102,"{36: 2.8814, 41: 4.7441, 67: 11.8333, 182: 5.9806, 215: 0.1514}"
human,143,"{215: 0.1514, 421: 4.1442, 436: 2.2393, 481: 5.6071, 525: 2.9081}"
human,105,"{24: 4.8005, 61: 6.1114, 174: 6.262, 196: 4.8005, 215: 0.1514}"
human,130,"{36: 5.7628, 135: 5.7168, 159: 0.8645, 215: 0.4542, 218: 4.6526}"
human,123,"{9: 4.3161, 215: 0.1514, 229: 2.6942, 232: 6.1114, 467: 5.7095}"
human,78,"{25: 4.5041, 64: 2.5844, 181: 3.7585, 215: 0.6055, 216: 5.3065}"
human,137,"{92: 5.3017, 215: 0.4542, 451: 4.5896, 770: 5.3017, 812: 2.7966}"
human,101,"{181: 3.7585, 215: 0.9083, 269: 5.5503, 368: 4.2143, 436: 2.2393}"
human,97,"{105: 5.0605, 157: 3.4428, 159: 0.8645, 217: 6.262, 277: 4.7663}"
human,117,"{67: 11.8333, 159: 0.8645, 215: 0.1514, 231: 4.6085, 417: 2.2449}"
human,144,"{27: 2.0261, 215: 0.3028, 361: 5.5024, 571: 9.854, 691: 3.9421}"
human,137,"{31: 3.0194, 176: 5.8077, 215: 0.6055, 400: 6.7122, 436: 2.2393}"
human,132,"{22: 5.3608, 35: 4.6426, 39: 5.7765, 80: 9.802, 191: 3.38}"
human,117,"{159: 0.8645, 215: 0.1514, 584: 5.5442, 833: 3.2004, 923: 4.7012}"
human,134,"{15: 1.2162, 40: 3.5083, 208: 5.8077, 215: 0.4542, 306: 1.5586}"
human,221,"{3: 6.1554, 60: 4.9436, 64: 2.5844, 96: 5.6536, 99: 5.0057}"
human,112,"{132: 4.7691, 181: 3.7585, 215: 0.3028, 436: 2.2393, 647: 6.1554}"
human,94,"{128: 4.5872, 215: 0.3028, 261: 12.7363, 295: 2.6427, 847: 5.6006}"
human,115,"{105: 5.0605, 159: 0.8645, 215: 0.1514, 233: 6.1222, 249: 5.0605}"
human,87,"{12: 4.1146, 196: 4.8005, 520: 3.9733, 525: 2.9081, 728: 3.2807}"
human,81,"{118: 5.4455, 137: 4.2015, 215: 0.1514, 436: 2.2393, 507: 3.4369}"
human,90,"{15: 1.2162, 125: 4.7496, 215: 0.1514, 436: 2.2393, 485: 3.6061}"
human,112,"{35: 4.6426, 115: 3.0803, 128: 4.5872, 215: 0.3028, 297: 3.1007}"
human,96,"{128: 4.5872, 215: 0.1514, 306: 1.5586, 353: 5.6401, 374: 5.0719}"
human,93,"{38: 4.8359, 74: 5.9996, 143: 5.5503, 176: 5.8077, 215: 0.3028}"
human,103,"{181: 3.7585, 215: 0.3028, 340: 4.5664, 405: 4.2079, 633: 7.5085}"
human,83,"{159: 1.729, 215: 0.1514, 279: 6.2873, 391: 3.5665, 405: 4.2079}"
human,86,"{9: 4.3161, 64: 2.5844, 179: 5.7765, 215: 0.1514, 515: 4.9741}"
human,145,"{56: 6.4099, 113: 4.6601, 159: 0.8645, 215: 0.4542, 243: 3.8461}"
human,117,"{36: 2.8814, 64: 2.5844, 80: 4.901, 198: 5.4129, 215: 0.6055}"
human,95,"{215: 0.7569, 461: 5.1469, 688: 5.4792, 818: 10.1821, 823: 6.5009}"
human,165,"{24: 4.8005, 137: 4.2015, 215: 0.3028, 290: 5.2874, 455: 5.5442}"
human,116,"{31: 3.0194, 438: 4.2175, 455: 5.5442, 507: 3.4369, 525: 2.9081}"
human,142,"{38: 4.8359, 113: 4.6601, 159: 1.729, 167: 4.0675, 215: 0.3028}"
human,167,"{45: 11.3346, 157: 3.4428, 215: 0.7569, 261: 4.2454, 374: 5.0719}"
human,89,"{27: 2.0261, 115: 3.0803, 215: 0.1514, 220: 3.7393, 388: 5.0128}"
human,229,"{24: 9.6009, 44: 5.1428, 82: 6.2873, 124: 5.8733, 159: 0.8645}"
human,80,"{31: 3.0194, 152: 5.6136, 401: 4.3251, 499: 5.3558, 541: 6.1897}"
human,97,"{211: 4.4415, 215: 0.1514, 398: 4.0662, 405: 4.2079, 436: 2.2393}"
human,111,"{36: 5.7628, 157: 3.4428, 215: 0.3028, 436: 2.2393, 518: 3.4384}"
human,133,"{36: 2.8814, 39: 5.7765, 181: 3.7585, 186: 4.8788, 211: 4.4415}"
